Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,asin,text,title,location_and_date,verified,rating
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Aloe Barbadensis Leaf Juice, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Chlorphenesin.",1,1,1,1,1,B0CBL5NSP6,"I didn’t expect much from these pads, as I have been disappointed by products from this brand before. I bought the small package to try them out and I am so happy I did. I suffer from blackheads and these have gotten rid of 90% of them in a week, using one pad every night after washing my face. I avoid the eye area and use on the rest of my face and neck… one pad is enough. I also use a face oil afterwards to prevent over drying, use sunblock daily (you MUST if you’re using AHA), and eat a (mostly) healthy diet. I could not be more pleased with the results.Many people say they use these before makeup application. I cannot speak to that, as the most makeup I ever use is a small amount of tinted moisturizer mixed with sunblock.I used Dr. Dennis Gross AHA pads (which are $90 for 60) and these work way better, are less harsh, and a lot less expensive. I have sensitive skin and would highly recommend these.",Better than Dr. Dennis Gross AHA Pads (and cheaper),"Reviewed in the United States on October 20, 2023",TRUE,5
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Aloe Barbadensis Leaf Juice, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Chlorphenesin.",1,1,1,1,1,B0CBL5NSP6,"Are you tired of looking at your dry, flaky skin every time you put on makeup? I was too until I came across these amazing exfoliating face pads. I was skeptical at first, but I gave them a try and I haven't looked back since. These pads work wonders on my excess dead skin, leaving my face feeling softer and smoother than ever before.Using these pads every other day has become an essential part of my skincare routine. My makeup goes on smoother, making me feel confident and presentable even while living in the dry desert heat. It's the perfect solution to my long-lasting skincare concerns. What I love about these exfoliating pads is how gentle they are on my sensitive skin. They do an excellent job of exfoliating without irritating or causing any redness, making it the perfect option for daily use. My skin has never felt more rejuvenated, and I owe it all to these amazing exfoliating pads.Overall, I am more than satisfied with my purchase, and I will be ordering the bigger pack to continue this perfect skincare routine. These pads have become a game-changer for my dry, flaky skin, and I recommend them to anyone struggling with similar issues. Don't hesitate to give them a try; you won't regret it!",Exfoliating Face pads,"Reviewed in the United States on September 14, 2023",TRUE,5
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Aloe Barbadensis Leaf Juice, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Chlorphenesin.",1,1,1,1,1,B0CBL5NSP6,I bought these to help exfoliate my skin. I’m 62 years old and I need something gentle to remove the dead skin cells. The pads made it so easy . This is a wonderful item for people with sensitive skin.,Easy to use,"Reviewed in the United States on November 10, 2023",TRUE,5
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Aloe Barbadensis Leaf Juice, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Chlorphenesin.",1,1,1,1,1,B0CBL5NSP6,"I selected this product due to the heightened sensitivity of my facial skin, which typically reacts adversely to most facial products, resulting in unsightly rashes. However, this particular product has proven to be a notable exception. After using it, I experienced a remarkable sense of refreshment. My gratitude for discovering this gem on Amazon knows no bounds.",amazing product,"Reviewed in the United States on October 23, 2023",TRUE,5
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Aloe Barbadensis Leaf Juice, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Chlorphenesin.",1,1,1,1,1,B0CBL5NSP6,"I saw my favorite TikToker recommend these and since I trust her, I gave them a try. A lot of things I buy or get in subscription boxes wind up not really doing anything, but I can honestly say that I see a difference in texture, clogged pores and discoloration after using for about 3 weeks. I will definitely keep reordering these.","Well, these actually work","Reviewed in the United States on October 19, 2023",TRUE,5
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Aloe Barbadensis Leaf Juice, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Chlorphenesin.",1,1,1,1,1,B0CBL5NSP6,"These are working great for cleansing and gentle exfoliating. Does not make me break out, which is great!",These work great!,"Reviewed in the United States on October 19, 2023",TRUE,4
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Aloe Barbadensis Leaf Juice, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Chlorphenesin.",1,1,1,1,1,B0CBL5NSP6,A little drying but good for travel......which I do alot!,Great for travel,"Reviewed in the United States on October 18, 2023",TRUE,4
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Aloe Barbadensis Leaf Juice, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Chlorphenesin.",1,1,1,1,1,B0CBL5NSP6,"Have been wanting to try this brand and the exfoliating products especially. Have VERY reactive skin and the best thing I can say about this product is that it IS gentle. However, so gentle it doesn’t “do” anything as far as I can tell. I have dry skin. I wanted to notice some mild difference. At $1/pad that I didn’t realize I was paying (thought I was getting 60ct instead,) I do expect noticeable improvement or at least sensation of such. This is a glorified astringent pad from a luxury priced company. I struggle to find products gentle enough that aren’t CeraVe or LaRoche Posay. Some of those are even too harsh. However, this product does treat me gently. It’s just that it feels and works about as well as water alone to me. I will use them up and not be repurchasing unless they provide some sort of commutative benefit—buyer beware.",Doesn’t exfoliate as far as I can tell,"Reviewed in the United States on October 16, 2023",TRUE,3
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Aloe Barbadensis Leaf Juice, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Chlorphenesin.",1,1,1,1,1,B0CBL5NSP6,Noticed a difference in my flaky skin almost instantly,So helpful,"Reviewed in the United States on October 3, 2023",TRUE,5
Treatment,FIRST AID BEAUTY,Facial Radiance Pads,30,4.3,"Aloe Barbadensis Leaf Juice, Cucumis Sativus Fruit Extract, Lactic Acid, Glycolic Acid, Leuconostoc/Radish Root Ferment Filtrate, Chrysanthemum Parthenium Extract, Sodium Hydroxide, Polysorbate 20, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra Root Extract, Citrus Nobilis Fruit Extract, Citrus Limon Peel Extract, Hyaluronic Acid, Phyllanthus Emblica Fruit Extract, Edta, Tetrasodium Edta, Chlorphenesin.",1,1,1,1,1,B0CBL5NSP6,These are simply amazing! They are so gentle! And do the job! Use on a clean face before makeup application and your products will never go on smoother then with these! Gentle exfoliates! Is,Buy them!,"Reviewed in the United States on September 11, 2023",TRUE,5
Treatment,FRESH,Umbrian Clay Pore Purifying Face Mask,58,4.4,"Solum Fullonum (Fuller's Earth), Aqua (Water), Pentylene Glycol, Cocamidopropyl Betaine, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Leaf Extract, Xanthan Gum, Fusanus Spicatus Wood Oil, La- vandula Angustifolia (Lavender) Flower Water, Anthemis Nobilis Flower Oil, Sodium Chloride, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, BHT, Farnesol, Linalool",0,0,0,0,0,B07BW4Y32X,Used this for years. Tightens I and makes skin feel so smooth.,Favorite mask,"Reviewed in the United States on September 2, 2023",TRUE,5
Treatment,FRESH,Umbrian Clay Pore Purifying Face Mask,58,4.4,"Solum Fullonum (Fuller's Earth), Aqua (Water), Pentylene Glycol, Cocamidopropyl Betaine, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Leaf Extract, Xanthan Gum, Fusanus Spicatus Wood Oil, La- vandula Angustifolia (Lavender) Flower Water, Anthemis Nobilis Flower Oil, Sodium Chloride, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, BHT, Farnesol, Linalool",0,0,0,0,0,B07BW4Y32X,I love this clay mask. I’ve been using it for 3 years and this is my favorite brand. I’ve tried a ton including making my own with clay powder. It’s expensive but worth it. I have mix oily/dry skin and use this to help with blackheads and evening out the oily/dry areas. Especially in the “T zone.”,BEST MASK,"Reviewed in the United States on July 31, 2023",TRUE,5
Treatment,FRESH,Umbrian Clay Pore Purifying Face Mask,58,4.4,"Solum Fullonum (Fuller's Earth), Aqua (Water), Pentylene Glycol, Cocamidopropyl Betaine, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Leaf Extract, Xanthan Gum, Fusanus Spicatus Wood Oil, La- vandula Angustifolia (Lavender) Flower Water, Anthemis Nobilis Flower Oil, Sodium Chloride, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, BHT, Farnesol, Linalool",0,0,0,0,0,B07BW4Y32X,Felt good on my face but didn’t notice any major changes in my face,Pretty good,"Reviewed in the United States on January 4, 2020",TRUE,4
Treatment,FRESH,Umbrian Clay Pore Purifying Face Mask,58,4.4,"Solum Fullonum (Fuller's Earth), Aqua (Water), Pentylene Glycol, Cocamidopropyl Betaine, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Leaf Extract, Xanthan Gum, Fusanus Spicatus Wood Oil, La- vandula Angustifolia (Lavender) Flower Water, Anthemis Nobilis Flower Oil, Sodium Chloride, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, BHT, Farnesol, Linalool",0,0,0,0,0,B07BW4Y32X,Waste of money,Nothing great.,"Reviewed in the United States on May 23, 2023",TRUE,1
Treatment,FRESH,Umbrian Clay Pore Purifying Face Mask,58,4.4,"Solum Fullonum (Fuller's Earth), Aqua (Water), Pentylene Glycol, Cocamidopropyl Betaine, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Leaf Extract, Xanthan Gum, Fusanus Spicatus Wood Oil, La- vandula Angustifolia (Lavender) Flower Water, Anthemis Nobilis Flower Oil, Sodium Chloride, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, BHT, Farnesol, Linalool",0,0,0,0,0,B07BW4Y32X,Tiny tube if you get two uses out of it you are lucky .  totally ripoff,Tiny tube for $38,"Reviewed in the United States on January 25, 2021",TRUE,1
Treatment,FRESH,Umbrian Clay Pore Purifying Face Mask,58,4.4,"Solum Fullonum (Fuller's Earth), Aqua (Water), Pentylene Glycol, Cocamidopropyl Betaine, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Leaf Extract, Xanthan Gum, Fusanus Spicatus Wood Oil, La- vandula Angustifolia (Lavender) Flower Water, Anthemis Nobilis Flower Oil, Sodium Chloride, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, BHT, Farnesol, Linalool",0,0,0,0,0,B07BW4Y32X,more then half empty - I wrote seller for help - no answer - expensive tube of air,more then half empty - I wrote seller for help - no answer - expensive tube of air,"Reviewed in the United States on May 1, 2020",TRUE,1
Treatment,FRESH,Umbrian Clay Pore Purifying Face Mask,58,4.4,"Solum Fullonum (Fuller's Earth), Aqua (Water), Pentylene Glycol, Cocamidopropyl Betaine, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Leaf Extract, Xanthan Gum, Fusanus Spicatus Wood Oil, La- vandula Angustifolia (Lavender) Flower Water, Anthemis Nobilis Flower Oil, Sodium Chloride, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, BHT, Farnesol, Linalool",0,0,0,0,0,B07BW4Y32X,My skin is so silky soft after an application of this clay mask. High end quality. Smells good and it really works!,A must for your beauty regimen:,"Reviewed in the United States on March 27, 2023",TRUE,5
Treatment,JOSIE MARAN,Pure Argan Milk™ Intensive Hydrating Treatment,56,4,Water (and) Argania Spinosa (Argan) Kernel Oil (and) Propanediol (and) Glyceryl Caprylate (and) Glyceryl Undecylenate (and) Phosphatidylglycerol (and) Sodium Benzoate (and) Xanthan Gum (and) Citric Acid.,1,1,0,0,1,B00NZEAYAO,Very good product for sensitive skin,Good product,"Reviewed in the United States on October 24, 2023",TRUE,5
Treatment,JOSIE MARAN,Pure Argan Milk™ Intensive Hydrating Treatment,56,4,Water (and) Argania Spinosa (Argan) Kernel Oil (and) Propanediol (and) Glyceryl Caprylate (and) Glyceryl Undecylenate (and) Phosphatidylglycerol (and) Sodium Benzoate (and) Xanthan Gum (and) Citric Acid.,1,1,0,0,1,B00NZEAYAO,I love this product.  Thank you so much!,Love,"Reviewed in the United States on October 19, 2023",TRUE,5
Treatment,JOSIE MARAN,Pure Argan Milk™ Intensive Hydrating Treatment,56,4,Water (and) Argania Spinosa (Argan) Kernel Oil (and) Propanediol (and) Glyceryl Caprylate (and) Glyceryl Undecylenate (and) Phosphatidylglycerol (and) Sodium Benzoate (and) Xanthan Gum (and) Citric Acid.,1,1,0,0,1,B00NZEAYAO,"Immediate softening and since I have used previously ... Long term results show overall improvement in texture, winkles & lines",Effective product,"Reviewed in the United States on October 1, 2023",TRUE,5
Treatment,JOSIE MARAN,Pure Argan Milk™ Intensive Hydrating Treatment,56,4,Water (and) Argania Spinosa (Argan) Kernel Oil (and) Propanediol (and) Glyceryl Caprylate (and) Glyceryl Undecylenate (and) Phosphatidylglycerol (and) Sodium Benzoate (and) Xanthan Gum (and) Citric Acid.,1,1,0,0,1,B00NZEAYAO,I love the way it makes my skin feel and look. It is super hydrating and makes your skin glow. I will definitely be ordering again,So hydrating,"Reviewed in the United States on February 23, 2023",TRUE,5
Treatment,JOSIE MARAN,Pure Argan Milk™ Intensive Hydrating Treatment,56,4,Water (and) Argania Spinosa (Argan) Kernel Oil (and) Propanediol (and) Glyceryl Caprylate (and) Glyceryl Undecylenate (and) Phosphatidylglycerol (and) Sodium Benzoate (and) Xanthan Gum (and) Citric Acid.,1,1,0,0,1,B00NZEAYAO,"A very good moisturizer for oily skin.  It is extremely light, sort of silky and does not cause break outs like most other facial lotions I have tried.  It is not at all greasy and I find that it quickly gets absorbed.  It has virtually no scent, not even when initially applied.  It looks like it has very few ingredients too, which I like.  As for negatives:  It is pricey for such a small bottle and I don't really understand the point of the eye dropper, other than the fact that the bottle is glass, so it can not be squeezed.  The eye dropper makes it possible to suck up the product and get it out of the bottle, but only a little bit at a time.  Also, the bottle is opaque so I can never tell when I am running low.  In the end, the product is GREAT and I do recommend it; however the packaging should be improved.",A very good moisturizer for oily skin,"Reviewed in the United States on December 26, 2017",TRUE,4
Treatment,JOSIE MARAN,Pure Argan Milk™ Intensive Hydrating Treatment,56,4,Water (and) Argania Spinosa (Argan) Kernel Oil (and) Propanediol (and) Glyceryl Caprylate (and) Glyceryl Undecylenate (and) Phosphatidylglycerol (and) Sodium Benzoate (and) Xanthan Gum (and) Citric Acid.,1,1,0,0,1,B00NZEAYAO,"I can never say anything bad about Josie Maran  products because they truly deliver. I have been using her products for 3 years. I just turn 50 this year. People I work with were shock when I told them my real age. They thought I was in my late 30's or early  40's. Josie  Maran products  keep  my skin supple, soft and radiant. When I first started using the product I had fine lines around my eyes, mouth and lips that have now vanished. My skin is oily and proned to break outs. I initially thought who would put oil on their skin. Wouldn't it just  break me out more. Boy was I  wrong this product actually did the opposite. It cleared up my acne and reduced my oil.  IT is the ONLY product that I can use on my skin that doesn't break me out and keeps my skin  soft, oil free and radiant all day. Aragan Milk feels like silk going on my skin. Im constantly  touch my skin and amazed at how soft it feels. I use all off her products  from head to toe and will never  go back to anything else.",I can never say anything bad about Josie Maran products because they truly deliver,"Reviewed in the United States on October 6, 2014",TRUE,5
Treatment,JOSIE MARAN,Pure Argan Milk™ Intensive Hydrating Treatment,56,4,Water (and) Argania Spinosa (Argan) Kernel Oil (and) Propanediol (and) Glyceryl Caprylate (and) Glyceryl Undecylenate (and) Phosphatidylglycerol (and) Sodium Benzoate (and) Xanthan Gum (and) Citric Acid.,1,1,0,0,1,B00NZEAYAO,Seller was wonderful I appreciated the oil an unexpected treatLive Josie’s things!  Thank you!,Just what I needed,"Reviewed in the United States on November 25, 2022",TRUE,5
Treatment,JOSIE MARAN,Pure Argan Milk™ Intensive Hydrating Treatment,56,4,Water (and) Argania Spinosa (Argan) Kernel Oil (and) Propanediol (and) Glyceryl Caprylate (and) Glyceryl Undecylenate (and) Phosphatidylglycerol (and) Sodium Benzoate (and) Xanthan Gum (and) Citric Acid.,1,1,0,0,1,B00NZEAYAO,Does everything it said it would.,Works,"Reviewed in the United States on January 13, 2023",TRUE,5
Treatment,JOSIE MARAN,Pure Argan Milk™ Intensive Hydrating Treatment,56,4,Water (and) Argania Spinosa (Argan) Kernel Oil (and) Propanediol (and) Glyceryl Caprylate (and) Glyceryl Undecylenate (and) Phosphatidylglycerol (and) Sodium Benzoate (and) Xanthan Gum (and) Citric Acid.,1,1,0,0,1,B00NZEAYAO,A great product. Works wonders for your skin. The only down side is you really don’t know how much product you receive because of the bottling they use but it seems like within a couple of days the bottle is empty.,Not enough product for the money,"Reviewed in the United States on June 20, 2021",TRUE,4
Treatment,JOSIE MARAN,Pure Argan Milk™ Intensive Hydrating Treatment,56,4,Water (and) Argania Spinosa (Argan) Kernel Oil (and) Propanediol (and) Glyceryl Caprylate (and) Glyceryl Undecylenate (and) Phosphatidylglycerol (and) Sodium Benzoate (and) Xanthan Gum (and) Citric Acid.,1,1,0,0,1,B00NZEAYAO,This moisturizer is incredible and feels amazing on my skin! Just a few drops and I'm all set...morning and night. I have very sensitive skin and can only tolerate minimal ingredients--I haven't had any issues with this product. I'm loving it so far and actually look forward to applying it!,Amazing moisturizer for sensitive skin!,"Reviewed in the United States on September 14, 2021",TRUE,5
Treatment,YOUTH TO THE PEOPLE,Superfood Firm and Brighten Vitamin C Serum,62,3.9,"Lactic Acid, Malic Acid, Palmitoyl Tripeptide- 5, Magnesium Ascorbyl Phosphate (Vitamin C), Brassica Oleracea (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Camellia Sinensis (Green Tea) Leaf Extract, Chamomile Recutita (Matricaria) Flower Extract, Medicago Sativa (Alfalfa) Leaf E xtract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Sodium Hyaluronate Crosspolymer, Panthenol (Vitamin B5), Heptyl Glucoside, Hydroxyethylcellulose, Sodium Hyaluronate, Natural , Superoxide Dismutase, L-Tyrosine, Sodium Citrate, Magnesium Chloride, Pentylene Glycol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate.",1,1,1,1,1,B018A0QZQO,"I like this serum a lot. I apply it in the morning following my essence toner and then again at night with a jade roller, and i really like the results I have been seeing this week. My skin has a nice radiant glow in all the right areas, but the serum doesn't leave my skin looking like an oil slick (unlike many other vitamin C serums, specifically Tatchas).  It definitely is not too hydrating for people with oily skin, but I also don't see this drying you out either if you have dry skin. The serum dries down fast... like REALLY FAST, but my skin doesn't feel tight or stripped after I use it. I also struggle with cystic acne, and the gentle green tea extract is great as a light exfoliant, while the chamomile extract is great for people with redness or sensitive skin (I have both!). This serum packs a lot of great antioxidant properties in a tiny little bottle for $62. I think the price is pretty fair considering how expensive Vitamin C serums with high efficacy usually are (e.g. Tatcha, Drunk Elephant). Hope this helps!",Great and versatile Vitamin C serum,"Reviewed in the United States on September 10, 2019",TRUE,5
Treatment,YOUTH TO THE PEOPLE,Superfood Firm and Brighten Vitamin C Serum,62,3.9,"Lactic Acid, Malic Acid, Palmitoyl Tripeptide- 5, Magnesium Ascorbyl Phosphate (Vitamin C), Brassica Oleracea (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Camellia Sinensis (Green Tea) Leaf Extract, Chamomile Recutita (Matricaria) Flower Extract, Medicago Sativa (Alfalfa) Leaf E xtract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Sodium Hyaluronate Crosspolymer, Panthenol (Vitamin B5), Heptyl Glucoside, Hydroxyethylcellulose, Sodium Hyaluronate, Natural , Superoxide Dismutase, L-Tyrosine, Sodium Citrate, Magnesium Chloride, Pentylene Glycol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate.",1,1,1,1,1,B018A0QZQO,"Bought this after my sister-in-law recommended it, we have similar skin. This not only is easy to apply, it feels great, fresh and my pores soak it up. My skin has been looking revived after dealing with different products causing irritation, this one was soothing and did not cause irritation.",Really great product,"Reviewed in the United States on May 5, 2020",TRUE,5
Treatment,YOUTH TO THE PEOPLE,Superfood Firm and Brighten Vitamin C Serum,62,3.9,"Lactic Acid, Malic Acid, Palmitoyl Tripeptide- 5, Magnesium Ascorbyl Phosphate (Vitamin C), Brassica Oleracea (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Camellia Sinensis (Green Tea) Leaf Extract, Chamomile Recutita (Matricaria) Flower Extract, Medicago Sativa (Alfalfa) Leaf E xtract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Sodium Hyaluronate Crosspolymer, Panthenol (Vitamin B5), Heptyl Glucoside, Hydroxyethylcellulose, Sodium Hyaluronate, Natural , Superoxide Dismutase, L-Tyrosine, Sodium Citrate, Magnesium Chloride, Pentylene Glycol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate.",1,1,1,1,1,B018A0QZQO,Love this product! On my second time purchasing this serum. It’s very moisturizing and hydrates my face. My skin has looked better since using this serum.,Love this serum!,"Reviewed in the United States on October 21, 2020",TRUE,5
Treatment,YOUTH TO THE PEOPLE,Superfood Firm and Brighten Vitamin C Serum,62,3.9,"Lactic Acid, Malic Acid, Palmitoyl Tripeptide- 5, Magnesium Ascorbyl Phosphate (Vitamin C), Brassica Oleracea (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Camellia Sinensis (Green Tea) Leaf Extract, Chamomile Recutita (Matricaria) Flower Extract, Medicago Sativa (Alfalfa) Leaf E xtract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Sodium Hyaluronate Crosspolymer, Panthenol (Vitamin B5), Heptyl Glucoside, Hydroxyethylcellulose, Sodium Hyaluronate, Natural , Superoxide Dismutase, L-Tyrosine, Sodium Citrate, Magnesium Chloride, Pentylene Glycol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate.",1,1,1,1,1,B018A0QZQO,"This is the first review I'm writing about anything. This serum is great! I'm on my second bottle. I have very acne-prone skin and it doesn't clog my pores or break me out. I notice clearer, brighter skin every time I use it. It is not sticky and absorbs totally leaving a silky finish.",Brighter skin. No clogging. No breakouts.,"Reviewed in the United States on November 15, 2017",TRUE,5
Treatment,YOUTH TO THE PEOPLE,Superfood Firm and Brighten Vitamin C Serum,62,3.9,"Lactic Acid, Malic Acid, Palmitoyl Tripeptide- 5, Magnesium Ascorbyl Phosphate (Vitamin C), Brassica Oleracea (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Camellia Sinensis (Green Tea) Leaf Extract, Chamomile Recutita (Matricaria) Flower Extract, Medicago Sativa (Alfalfa) Leaf E xtract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Sodium Hyaluronate Crosspolymer, Panthenol (Vitamin B5), Heptyl Glucoside, Hydroxyethylcellulose, Sodium Hyaluronate, Natural , Superoxide Dismutase, L-Tyrosine, Sodium Citrate, Magnesium Chloride, Pentylene Glycol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate.",1,1,1,1,1,B018A0QZQO,"I like this product. Works well. However, if you're using the whole regimen....buy trial sizes first! The cleanser really dried out my skin. The rest of the product line is great!!",Works well,"Reviewed in the United States on April 15, 2019",TRUE,5
Treatment,YOUTH TO THE PEOPLE,Superfood Firm and Brighten Vitamin C Serum,62,3.9,"Lactic Acid, Malic Acid, Palmitoyl Tripeptide- 5, Magnesium Ascorbyl Phosphate (Vitamin C), Brassica Oleracea (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Camellia Sinensis (Green Tea) Leaf Extract, Chamomile Recutita (Matricaria) Flower Extract, Medicago Sativa (Alfalfa) Leaf E xtract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Sodium Hyaluronate Crosspolymer, Panthenol (Vitamin B5), Heptyl Glucoside, Hydroxyethylcellulose, Sodium Hyaluronate, Natural , Superoxide Dismutase, L-Tyrosine, Sodium Citrate, Magnesium Chloride, Pentylene Glycol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate.",1,1,1,1,1,B018A0QZQO,"I was really hyped for this product. unfortunately I did not feel any difference, I was expecting some glow, softness or even toning but I got zero. Save your money, don’t buy this product.",I feel no difference.,"Reviewed in the United States on May 26, 2018",TRUE,1
